id	weight<pages>	score<doi>	score<pages doi>	score<isbn>	score<pages isbn>	score<references>
carrom	2	0.0	0.0	0.0	0.0	0.0
cartoon network	223	0.04484304932735426	3.139	0.8609865470852018	28.251	0.905829596412556
catalan-speaking countries	289	0.22837370242214533	9.343	2.6955017301038064	37.024	2.9238754325259517
catalonia	121	0.05785123966942149	3.306	2.041322314049587	26.446	2.0991735537190084
catholicism	5016	0.31259968102073366	11.384	2.6975677830940987	42.982	3.0101674641148324
cats	275	8.610909090909091	68.364	3.629090909090909	67.273	12.24
cayman islands	29	0.9655172413793104	34.483	4.0344827586206895	41.379	5.0
ce	531	1.9566854990583804	29.944	2.007532956685499	52.542	3.9642184557438793
cedar fair entertainment company	74	0.0	0.0	0.36486486486486486	20.27	0.36486486486486486
celtic f.c.	161	0.012422360248447204	0.621	0.8385093167701864	31.677	0.8509316770186336
celts	322	0.7080745341614907	25.776	4.816770186335404	65.528	5.524844720496894
cemeteries	134	0.11940298507462686	5.97	1.1865671641791045	39.552	1.3059701492537314
central african republic	47	0.8085106382978723	23.404	4.1063829787234045	51.064	4.914893617021277
central america	337	2.9881305637982196	39.763	3.4807121661721068	50.445	6.468842729970326
central asia	802	1.3291770573566084	25.312	5.632169576059851	54.364	6.961346633416459
cephalopod	140	4.871428571428571	60.714	1.1571428571428573	39.286	6.0285714285714285
cetacea	186	8.489247311827956	67.204	3.010752688172043	60.215	11.5
chad	93	1.4301075268817205	33.333	3.5376344086021505	53.763	4.967741935483871
chandigarh	7	1.1428571428571428	42.857	5.714285714285714	57.143	6.857142857142857
channel islands-related	108	0.3425925925925926	16.667	3.2777777777777777	49.074	3.6203703703703702
charismatic christianity	334	0.38622754491017963	11.377	3.841317365269461	52.695	4.227544910179641
charlotte	45	0.0	0.0	0.7555555555555555	13.333	0.7555555555555555
chechnya	20	0.4	20.0	2.55	55.0	2.95
cheeses	46	1.3695652173913044	32.609	2.717391304347826	56.522	4.086956521739131
chemical element isotope	45	6.533333333333333	82.222	2.1555555555555554	55.556	8.688888888888888
chemical elements	281	17.441281138790035	90.391	9.686832740213523	83.274	27.128113879003557
chemicals	1510	15.075496688741723	87.881	4.327814569536423	64.437	19.403311258278144
chemistry	2322	8.529715762273902	74.203	2.220499569336779	55.469	10.750215331610681
chennai	156	0.6666666666666666	12.179	2.0705128205128207	33.333	2.7371794871794872
cherub and henderson's boys	1	0.0	0.0	0.0	0.0	0.0
cheryl	37	0.0	0.0	0.21621621621621623	10.811	0.21621621621621623
cheshire	714	0.19607843137254902	7.003	2.249299719887955	63.585	2.4453781512605044
chess	586	0.1296928327645051	4.608	1.6552901023890785	38.908	1.7849829351535835
chhattisgarh	20	0.05	5.0	1.75	20.0	1.8
chicago	4488	0.41131907308377896	11.497	1.7711675579322639	42.491	2.182486631016043
chicago cubs	292	0.003424657534246575	0.342	0.9965753424657534	35.274	1.0
chicago folk task force	5	0.0	0.0	1.6	60.0	1.6
children and young adult literature	2355	0.2615711252653928	10.955	2.083651804670913	44.289	2.345222929936306
children's museum of indianapolis-related	27	1.037037037037037	37.037	2.6666666666666665	70.37	3.7037037037037037
chile	623	1.7704654895666132	27.608	1.7174959871589086	43.339	3.4879614767255216
china-related	5307	0.9380064066327491	19.917	3.1722253627284718	44.488	4.110231769361221
chinese cinema	118	0.22033898305084745	9.322	1.423728813559322	28.814	1.6440677966101696
chinese cities	36	1.0833333333333333	36.111	8.722222222222221	86.111	9.805555555555555
chinese history	487	0.7166324435318275	23.614	5.100616016427105	57.495	5.8172484599589325
chinese in new york city	25	0.04	4.0	2.84	48.0	2.88
chinese military history	1273	0.29615082482325217	10.369	3.9308719560094265	47.84	4.227022780832678
chinese politics	36	1.2777777777777777	22.222	5.361111111111111	36.111	6.638888888888889
chinese provinces	14	0.9285714285714286	50.0	7.785714285714286	85.714	8.714285714285714
chinese surname	4	0.0	0.0	4.25	50.0	4.25
chinese-language entertainment	250	0.04	2.4	0.464	12.8	0.504
chiropractic	66	18.060606060606062	80.303	4.636363636363637	65.152	22.696969696969695
chișinău	2	0.0	0.0	1.5	100.0	1.5
christian films	66	0.045454545454545456	3.03	2.727272727272727	42.424	2.772727272727273
christian history	88	1.6136363636363635	35.227	11.204545454545455	78.409	12.818181818181818
christian metal	45	0.0	0.0	0.6	22.222	0.6
christian music	944	0.03919491525423729	2.86	0.8908898305084746	25.0	0.9300847457627118
christian theology	560	0.9160714285714285	29.286	9.45	76.25	10.366071428571429
christianity	13181	0.31537819588802063	11.077	2.915939610044761	48.441	3.231317805932782
christianity in china work group	145	0.2896551724137931	15.862	3.1862068965517243	55.862	3.475862068965517
christina aguilera	67	0.014925373134328358	1.493	0.5223880597014925	29.851	0.5373134328358209
christmas	221	0.17194570135746606	9.502	3.0	52.036	3.171945701357466
cincinnati	154	0.19480519480519481	12.338	2.4675324675324677	48.052	2.6623376623376624
cincinnati reds	270	0.003703703703703704	0.37	0.9814814814814815	32.593	0.9851851851851852
circus	138	0.855072463768116	15.217	1.5579710144927537	50.0	2.4130434782608696
civil air patrol	10	0.0	0.0	0.1	10.0	0.1
civil rights movement	446	0.8878923766816144	26.906	5.609865470852018	62.78	6.497757847533633
clans of scotland	153	1.261437908496732	16.34	7.69281045751634	54.902	8.954248366013072
classical greece and rome	3091	0.7314784859268845	23.585	4.903267550954384	61.048	5.6347460368812685
classical tamil	15	2.4	20.0	8.466666666666667	60.0	10.866666666666667
classical warfare	1289	0.45228859581070596	16.292	4.359968968192397	61.908	4.812257564003104
cleveland	455	0.24835164835164836	6.154	3.1516483516483516	50.989	3.4
cleveland museum of art	10	0.0	0.0	1.9	50.0	1.9
climate	131	6.748091603053435	66.412	2.198473282442748	49.618	8.946564885496183
climate and environment of ethiopia	1	4.0	100.0	9.0	100.0	13.0
climate change	1152	6.3203125	57.812	1.9496527777777777	45.312	8.269965277777779
climbing	189	0.544973544973545	16.931	2.9576719576719577	60.317	3.502645502645503
cold war	7323	0.16659838863853613	5.408	2.556329373207702	48.682	2.722927761846238
coldplay	42	0.0	0.0	0.30952380952380953	16.667	0.30952380952380953
college baseball	1137	0.023746701846965697	0.967	0.872471416007036	26.825	0.8962181178540017
college basketball	2134	0.015463917525773196	0.703	0.4990627928772259	17.432	0.514526710402999
college football	3676	0.04434167573449402	1.061	0.7850924918389554	25.136	0.8294341675734495
college ice hockey task force	191	0.015706806282722512	1.047	0.225130890052356	11.518	0.24083769633507854
college softball	17	0.0	0.0	0.17647058823529413	17.647	0.17647058823529413
colombia	547	0.5155393053016454	12.98	1.1882998171846435	26.691	1.7038391224862888
color	115	5.243478260869566	52.174	3.9217391304347826	73.043	9.165217391304347
colorado	957	0.2173458725182863	6.792	1.2727272727272727	34.483	1.4900731452455591
colorado road transport	84	0.0	0.0	0.11904761904761904	4.762	0.11904761904761904
columbia university	338	1.4792899408284024	32.84	4.544378698224852	61.243	6.023668639053255
columbia, missouri	62	0.20967741935483872	6.452	0.7096774193548387	17.742	0.9193548387096774
columbus blue jackets task force	58	0.017241379310344827	1.724	0.08620689655172414	8.621	0.10344827586206896
comedy	3015	0.10945273631840796	4.776	1.4271973466003316	32.438	1.5366500829187397
comic book films	362	0.022099447513812154	1.381	0.9779005524861878	29.006	1.0
comic strips	206	0.05339805825242718	3.883	2.4757281553398056	57.767	2.529126213592233
comics	3690	0.048238482384823846	2.547	1.78130081300813	46.829	1.829539295392954
comics creators	532	0.04887218045112782	3.571	2.5281954887218046	53.383	2.577067669172932
comoros	32	3.53125	28.125	4.6875	34.375	8.21875
company	4821	0.17568969093549056	7.032	1.0439742791951878	30.575	1.2196639701306782
composers	495	0.5434343434343434	14.545	4.006060606060606	43.434	4.5494949494949495
computational biology	346	17.794797687861273	87.572	1.592485549132948	45.954	19.387283236994218
computer animation	279	0.053763440860215055	3.584	1.0465949820788532	34.767	1.1003584229390682
computer graphics	107	1.0093457943925233	28.972	1.3925233644859814	42.056	2.4018691588785046
computer hardware	845	0.9573964497041421	24.615	1.4047337278106509	36.686	2.3621301775147927
computer networking	564	0.8936170212765957	26.95	1.826241134751773	46.986	2.719858156028369
computer science	1674	2.802867383512545	48.746	2.7419354838709675	56.153	5.544802867383512
computer security	677	0.6129985228951256	20.679	1.3426883308714919	35.155	1.9556868537666174
computer vision	20	3.35	45.0	2.6	30.0	5.95
computing	6090	1.0940886699507388	23.383	1.4975369458128078	37.783	2.591625615763547
concert	281	0.0071174377224199285	0.712	0.6868327402135231	11.744	0.693950177935943
connecticut	1575	0.1961904761904762	6.921	1.100952380952381	34.857	1.2971428571428572
connecticut road transport	240	0.0	0.0	0.075	2.5	0.075
conservatism	2025	0.8153086419753086	20.198	3.9812345679012346	48.593	4.7965432098765435
constellations	69	10.347826086956522	78.261	6.666666666666667	84.058	17.014492753623188
constructed language	126	0.7301587301587301	26.984	3.9206349206349205	51.587	4.650793650793651
containers	68	1.1029411764705883	44.118	1.3088235294117647	54.412	2.411764705882353
contemporary christian	11	0.0	0.0	0.18181818181818182	18.182	0.18181818181818182
contemporary philosophy	519	2.448940269749518	47.784	7.023121387283237	68.786	9.472061657032755
continental philosophy	198	2.409090909090909	45.455	9.095959595959595	73.737	11.505050505050505
contract bridge	73	0.0821917808219178	2.74	0.9041095890410958	30.137	0.9863013698630136
cook islands	66	1.1363636363636365	21.212	1.1666666666666667	30.303	2.303030303030303
core film	329	0.3221884498480243	17.325	6.717325227963526	77.508	7.03951367781155
core topic	152	20.94736842105263	89.474	19.30921052631579	96.711	40.25657894736842
core topic supplement	170	19.188235294117646	87.647	30.3	97.647	49.48823529411764
cornell university	72	0.8472222222222222	29.167	1.7638888888888888	38.889	2.611111111111111
corning museum of glass-related	3	0.3333333333333333	33.333	1.3333333333333333	66.667	1.6666666666666667
cornwall-related	531	0.4199623352165725	12.618	2.638418079096045	55.367	3.0583804143126176
coronation street	45	0.0	0.0	1.0888888888888888	28.889	1.0888888888888888
corporatism	21	3.9523809523809526	42.857	3.2857142857142856	71.429	7.238095238095238
cosmology	97	16.0	85.567	7.701030927835052	73.196	23.701030927835053
costa rica	160	1.48125	26.875	1.66875	35.0	3.15
country	237	4.265822784810126	79.325	25.037974683544302	95.781	29.303797468354432
country music	1097	0.009115770282588878	0.456	1.0309936189608022	30.356	1.040109389243391
covid-19	670	2.2388059701492535	19.851	0.46119402985074626	13.134	2.7
creationism	133	4.323308270676692	48.12	7.466165413533835	68.421	11.789473684210526
cricket	751	0.0492676431424767	2.929	2.3009320905459387	46.471	2.3501997336884153
crime fiction task force	233	0.06866952789699571	5.579	2.2832618025751072	51.073	2.351931330472103
crime-related	4985	0.6990972918756269	13.139	2.405616850551655	40.421	3.104714142427282
croatia	1278	0.32003129890453835	7.981	3.42018779342723	42.097	3.740219092331768
crusades	571	0.45709281961471104	21.191	5.110332749562172	66.025	5.567425569176883
cryptids	52	2.7884615384615383	40.385	3.269230769230769	57.692	6.0576923076923075
cryptocurrency	53	1.5660377358490567	37.736	2.830188679245283	64.151	4.39622641509434
cryptography	308	1.344155844155844	34.74	2.8636363636363638	54.545	4.207792207792208
csi	9	1.5555555555555556	22.222	0.4444444444444444	33.333	2.0
cuba	466	0.5386266094420601	16.953	2.4871244635193133	41.202	3.0257510729613735
cue sports	225	0.0044444444444444444	0.444	0.8888888888888888	29.778	0.8933333333333333
curaçao	40	0.15	7.5	1.65	40.0	1.8
curling	121	0.008264462809917356	0.826	0.0743801652892562	4.959	0.08264462809917356
cycling	1085	0.12258064516129032	2.949	0.9078341013824884	24.24	1.0304147465437787
cypriot	9	0.1111111111111111	11.111	0.2222222222222222	22.222	0.3333333333333333
czech republic	727	0.3878954607977992	11.829	2.8321870701513068	42.366	3.220082530949106
d.c. united	63	0.1111111111111111	1.587	0.5396825396825397	15.873	0.6507936507936508
dad's army	5	0.0	0.0	3.2	60.0	3.2
dallas-fort worth	366	0.08743169398907104	3.825	1.0792349726775956	30.055	1.1666666666666667
dam	308	0.24025974025974026	11.364	0.7305194805194806	27.922	0.9707792207792207
daman and diu	1	0.0	0.0	7.0	100.0	7.0
dance	1186	0.26981450252951095	10.455	2.403878583473862	39.629	2.6736930860033725
dartmouth college	147	0.3877551020408163	16.327	1.91156462585034	45.578	2.2993197278911564
darts	44	0.045454545454545456	4.545	0.20454545454545456	15.909	0.25
database	145	2.0689655172413794	35.862	1.4965517241379311	40.69	3.56551724137931
david gilmour	6	0.0	0.0	13.5	66.667	13.5
dc comics	813	0.025830258302583026	1.722	2.153751537515375	58.18	2.179581795817958
deaf	160	3.4875	31.25	2.5875	42.5	6.075
death	3969	1.273620559334845	18.871	2.944066515495087	42.429	4.217687074829932
defunct airlines	180	0.011111111111111112	1.111	1.011111111111111	45.0	1.0222222222222221
degrassi	17	0.0	0.0	0.35294117647058826	29.412	0.35294117647058826
delaware	465	0.1935483870967742	6.452	1.2666666666666666	43.871	1.4602150537634409
delaware art museum-related	9	0.1111111111111111	11.111	3.0	55.556	3.111111111111111
delaware road transport	64	0.015625	1.562	0.015625	1.562	0.03125
delhi	232	0.25862068965517243	12.069	2.2801724137931036	40.517	2.538793103448276
demi lovato	32	0.0	0.0	0.0625	3.125	0.0625
democratic republic of the congo	296	1.3277027027027026	29.054	3.2094594594594597	49.662	4.537162162162162
demographics of australia	31	2.935483870967742	32.258	3.5483870967741935	64.516	6.483870967741935
denmark	1781	0.2565974171813588	7.412	1.1560920830993824	27.063	1.4126895002807411
dentistry	223	9.556053811659194	74.439	3.282511210762332	60.09	12.838565022421525
derby museum and art gallery-related	43	0.5348837209302325	27.907	1.8837209302325582	48.837	2.4186046511627906
derbyshire	341	0.21700879765395895	11.437	1.6950146627565983	43.109	1.9120234604105573
dermatology	458	17.574235807860262	93.013	3.486899563318777	79.476	21.061135371179038
desperate housewives	23	0.0	0.0	0.30434782608695654	21.739	0.30434782608695654
desserts	39	0.5384615384615384	17.949	1.564102564102564	35.897	2.1025641025641026
detroit	646	0.08204334365325078	3.715	1.3575851393188854	32.508	1.4396284829721362
devon	660	0.23030303030303031	8.788	1.9181818181818182	46.061	2.1484848484848484
dexter	22	0.045454545454545456	4.545	0.5	27.273	0.5454545454545454
dietary supplement	91	24.395604395604394	91.209	7.1208791208791204	80.22	31.516483516483518
digital preservation	18	1.5555555555555556	38.889	1.7777777777777777	33.333	3.3333333333333335
dinosaurs	512	9.57421875	84.375	2.591796875	57.227	12.166015625
diptera	182	8.291208791208792	74.176	1.1428571428571428	37.912	9.434065934065934
disability	976	8.258196721311476	35.348	2.7971311475409837	46.721	11.055327868852459
disaster management	2654	1.209495101733233	20.761	1.3794272795779954	26.564	2.5889223813112285
discography	565	0.0017699115044247787	0.177	0.5486725663716814	24.956	0.5504424778761062
discrimination	941	3.4229543039319874	45.377	8.299681190223167	66.419	11.722635494155154
disney	853	0.038686987104337635	2.814	2.0058616647127785	41.266	2.044548651817116
district of columbia	1552	0.20747422680412372	9.858	1.8730670103092784	41.495	2.080541237113402
district of columbia road transport	12	0.0	0.0	0.08333333333333333	8.333	0.08333333333333333
djibouti	45	1.6	28.889	4.511111111111111	37.778	6.111111111111111
doctor who	594	0.04208754208754209	2.694	1.5336700336700337	44.108	1.5757575757575757
documentary films	370	0.11891891891891893	7.297	0.8135135135135135	22.162	0.9324324324324325
dogs	598	4.665551839464883	47.993	3.0050167224080266	65.886	7.670568561872909
dominica	27	0.4074074074074074	18.519	2.5185185185185186	51.852	2.925925925925926
dominican republic	335	1.5582089552238807	22.09	1.9701492537313432	34.03	3.5283582089552237
donald trump	389	0.2930591259640103	8.226	0.8791773778920309	27.763	1.1722365038560412
dorset	268	0.19029850746268656	9.328	1.962686567164179	45.522	2.1529850746268657
dravidian people	6	3.6666666666666665	50.0	13.666666666666666	83.333	17.333333333333332
dreamworks animation	51	0.0	0.0	0.6274509803921569	23.529	0.6274509803921569
drought and wildfire	71	3.084507042253521	36.62	1.5070422535211268	30.986	4.591549295774648
drum corps	69	0.014492753623188406	1.449	0.13043478260869565	2.899	0.14492753623188406
dua lipa	30	0.0	0.0	0.0	0.0	0.0
dubai	81	0.1111111111111111	7.407	0.48148148148148145	18.519	0.5925925925925926
dungeons & dragons	208	0.057692307692307696	2.404	2.5384615384615383	63.462	2.5961538461538463
durham	31	0.0967741935483871	9.677	0.7096774193548387	29.032	0.8064516129032258
dutch military history	797	0.1794228356336261	7.152	3.2245922208281055	50.816	3.4040150564617315
dutch municipalities	49	0.14285714285714285	4.082	1.7346938775510203	38.776	1.8775510204081634
early computers	106	2.207547169811321	51.887	4.556603773584905	65.094	6.764150943396227
early modern warfare	4226	0.17841930903928063	9.607	2.7962612399432087	55.703	2.9746805489824895
early muslim military history	551	0.38475499092558985	19.601	4.611615245009075	74.229	4.9963702359346644
east anglia	1016	0.2687007874015748	7.283	1.5590551181102361	38.878	1.827755905511811
east carolina university	6	0.3333333333333333	16.667	0.5	50.0	0.8333333333333334
eastenders	206	0.009708737864077669	0.971	1.2718446601941749	43.204	1.2815533980582525
eastern mountain coal fields task force	29	0.034482758620689655	3.448	1.4827586206896552	44.828	1.5172413793103448
eastern orthodoxy	860	0.3883720930232558	15.116	4.7081395348837205	51.163	5.096511627906977
eastern philosophy	227	1.7973568281938326	39.648	16.158590308370044	85.903	17.955947136563875
eastern washington task force	150	0.26	9.333	1.42	40.667	1.68
eclipses	37	0.4594594594594595	18.919	1.7567567567567568	29.73	2.2162162162162162
ecology	638	11.078369905956112	69.436	2.5156739811912225	54.702	13.594043887147336
economics	2455	3.4171079429735234	47.128	4.15030549898167	56.375	7.5674134419551935
economy and infrastructure of ethiopia	7	0.14285714285714285	14.286	3.0	42.857	3.142857142857143
ecoregions	287	3.1498257839721253	38.328	1.8815331010452963	43.206	5.031358885017422
ecuador	217	2.1797235023041477	41.014	2.0368663594470044	44.24	4.216589861751152
ed, edd n eddy	7	0.0	0.0	0.42857142857142855	14.286	0.42857142857142855
edinburgh	196	0.23469387755102042	13.776	1.719387755102041	39.796	1.9540816326530612
education	2144	1.888526119402985	25.886	1.9538246268656716	46.502	3.842350746268657
education and science in brazil	33	1.2727272727272727	30.303	1.5151515151515151	33.333	2.787878787878788
education in australia	449	0.24498886414253898	5.568	0.6414253897550112	23.608	0.8864142538975501
education in canada	194	0.2268041237113402	9.794	1.0051546391752577	30.928	1.231958762886598
education in india	282	0.2624113475177305	9.574	0.6170212765957447	24.113	0.8794326241134752
education in new jersey	66	0.0	0.0	0.045454545454545456	3.03	0.045454545454545456
education in the united arab emirates	1	0.0	0.0	0.0	0.0	0.0
egypt	1030	0.8485436893203884	22.913	4.388349514563107	53.301	5.236893203883495
egyptian religion	73	0.821917808219178	24.658	8.10958904109589	65.753	8.931506849315069
el salvador	140	0.8571428571428571	17.143	1.65	27.857	2.507142857142857
elections and referendums	3405	0.21997063142437592	7.195	0.720704845814978	21.733	0.9406754772393539
electoral districts in canada	113	0.2920353982300885	1.77	0.017699115044247787	1.77	0.30973451327433627
electrical engineering	415	2.236144578313253	37.108	3.2048192771084336	57.108	5.440963855421686
electronic	993	1.9929506545820745	31.621	1.9969788519637461	42.9	3.989929506545821
electronic music	1462	0.06634746922024624	2.668	0.9466484268125855	23.119	1.0129958960328318
emergency medicine and ems	205	6.6292682926829265	52.195	1.5560975609756098	41.951	8.185365853658537
eminem	69	0.014492753623188406	1.449	0.6956521739130435	20.29	0.7101449275362319
emmerdale	32	0.0	0.0	0.1875	15.625	0.1875
emory university-related	5	0.8	40.0	0.6	20.0	1.4
empire of brazil	17	0.0	0.0	2.4705882352941178	35.294	2.4705882352941178
endangered languages	146	1.3082191780821917	33.562	2.0753424657534247	49.315	3.3835616438356166
energy	2139	2.19588592800374	31.978	1.5381019167835437	40.673	3.7339878447872836
engineering	1082	2.123844731977819	32.44	2.1672828096118297	49.63	4.291127541589649
england-related	7652	0.34500784108729743	12.415	2.667276529012023	50.706	3.0122843700993203
english language	161	0.8819875776397516	34.783	4.838509316770186	68.944	5.720496894409938
english non-league football	431	0.002320185614849188	0.232	1.6937354988399071	53.596	1.6960556844547563
english royalty	177	1.2881355932203389	37.288	8.401129943502825	72.316	9.689265536723164
environment	2642	6.624148372445117	52.914	2.2509462528387587	48.41	8.875094625283875
epilepsy	125	24.008	92.8	5.344	63.2	29.352
episode coverage	3754	0.018380394246137452	1.438	0.8558870538092701	30.687	0.8742674480554076
epistemology	181	3.883977900552486	59.669	7.640883977900552	79.558	11.524861878453038
equatorial guinea	50	0.52	18.0	1.82	40.0	2.34
equine	652	1.446319018404908	23.313	2.1901840490797544	44.172	3.6365030674846626
er	6	0.16666666666666666	16.667	1.3333333333333333	33.333	1.5
erie	93	0.021505376344086023	2.151	1.021505376344086	29.032	1.043010752688172
eritrea	84	1.2619047619047619	28.571	3.7142857142857144	51.19	4.976190476190476
esa	67	3.417910447761194	43.284	0.835820895522388	35.821	4.253731343283582
esperanto task force	43	0.4883720930232558	25.581	2.3255813953488373	48.837	2.813953488372093
espionage	747	0.392235609103079	12.584	2.646586345381526	50.87	3.038821954484605
esports	201	0.01990049751243781	1.493	0.22388059701492538	9.453	0.24378109452736318
essex	177	0.07909604519774012	5.65	1.2881355932203389	38.983	1.3672316384180792
estonia	403	0.5955334987593052	13.4	2.478908188585608	39.206	3.074441687344913
eswatini	31	1.1935483870967742	22.581	2.225806451612903	48.387	3.4193548387096775
ethics	643	6.878693623639191	59.253	9.818040435458787	75.117	16.696734059097977
ethiopia	362	1.6298342541436464	32.32	2.8011049723756907	45.58	4.430939226519337
ethnic groups	1598	2.6714643304130163	43.367	9.088235294117647	73.091	11.759699624530663
etymology	52	0.7307692307692307	28.846	5.25	82.692	5.980769230769231
europe	664	2.5783132530120483	35.09	4.186746987951807	46.235	6.765060240963855
europe floorball task force	16	0.0	0.0	0.0	0.0	0.0
europe road transport	82	0.0	0.0	0.4024390243902439	26.829	0.4024390243902439
european animation	63	0.015873015873015872	1.587	1.1428571428571428	41.27	1.1587301587301588
european comics	100	0.12	4.0	4.76	61.0	4.88
european history	1202	1.6772046589018303	35.441	10.961730449251247	70.549	12.638935108153078
european ice hockey task force	120	0.0	0.0	0.19166666666666668	9.167	0.19166666666666668
european microstates	543	0.32228360957642727	11.971	3.197053406998158	41.805	3.5193370165745854
european military history	31162	0.14106925101084655	5.956	2.6549001989602723	53.164	2.7959694499711185
european union	774	0.4392764857881137	13.307	1.0852713178294573	28.941	1.524547803617571
eurovision	965	0.014507772020725389	0.622	0.2694300518134715	9.534	0.2839378238341969
evangelical christianity	377	0.1962864721485411	7.958	3.0981432360742707	39.788	3.2944297082228116
evolutionary biology	497	21.859154929577464	87.324	6.311871227364185	73.038	28.17102615694165
explosives	203	0.6354679802955665	15.271	1.8423645320197044	36.946	2.477832512315271
extinction	190	13.626315789473685	83.684	4.410526315789474	73.158	18.03684210526316
falkland islands	74	0.527027027027027	17.568	5.621621621621622	60.811	6.148648648648648
falun gong	15	3.0	53.333	8.666666666666666	80.0	11.666666666666666
family guy	138	0.014492753623188406	0.725	0.39855072463768115	17.391	0.41304347826086957
fantasy fiction	446	0.20179372197309417	7.848	2.118834080717489	44.843	2.320627802690583
faroe islands	81	1.8024691358024691	22.222	3.037037037037037	40.741	4.839506172839506
fascism	376	0.800531914893617	27.66	8.569148936170214	65.16	9.36968085106383
fashion	1266	0.5205371248025277	14.692	2.4668246445497632	47.314	2.9873617693522907
fawlty towers	1	0.0	0.0	7.0	100.0	7.0
fbi	190	0.35789473684210527	11.579	4.510526315789473	67.368	4.868421052631579
fc bayern munich	36	0.0	0.0	0.1111111111111111	8.333	0.1111111111111111
federated states of micronesia	30	0.5	23.333	2.2	50.0	2.7
feminism	2542	2.1050354051927616	34.422	4.16168371361133	62.038	6.266719118804091
fencing	46	0.15217391304347827	6.522	1.2826086956521738	34.783	1.434782608695652
festivals	203	0.10837438423645321	8.374	2.5172413793103448	36.453	2.625615763546798
fictional character	3680	0.08016304347826086	4.375	2.270108695652174	50.734	2.350271739130435
figure skating	240	0.0375	1.25	0.39166666666666666	16.25	0.42916666666666664
fiji	119	0.5042016806722689	8.403	0.6722689075630253	20.168	1.1764705882352942
film	8500	0.10141176470588235	4.929	1.6829411764705882	35.024	1.7843529411764707
film awards	61	0.06557377049180328	1.639	0.36065573770491804	19.672	0.4262295081967213
film festivals	66	0.07575757575757576	3.03	0.25757575757575757	6.061	0.3333333333333333
filmmaking	378	0.5105820105820106	13.492	2.425925925925926	53.175	2.9365079365079363
finance & investment	1785	0.8095238095238095	20.336	1.7719887955182072	38.375	2.581512605042017
finland	1264	0.29667721518987344	7.674	1.4003164556962024	30.934	1.696993670886076
finland floorball task force	9	0.0	0.0	0.0	0.0	0.0
fire service	339	0.5221238938053098	12.979	1.1563421828908556	30.973	1.6784660766961652
firearms	707	0.5077793493635078	8.487	3.3111739745403113	58.84	3.818953323903819
firefly	22	0.13636363636363635	4.545	2.3636363636363638	54.545	2.5
fishes	1242	4.156199677938808	66.425	1.8502415458937198	54.831	6.006441223832528
fishing	588	4.568027210884353	45.748	2.185374149659864	52.721	6.753401360544218
flood	115	0.7304347826086957	32.174	0.5739130434782609	25.217	1.3043478260869565
floorball	47	0.0	0.0	0.0	0.0	0.0
florida	1723	0.2066163668020894	6.326	1.14335461404527	30.702	1.3499709808473592
florida gators	179	0.01675977653631285	1.117	0.5698324022346368	25.698	0.5865921787709497
florida road transport	157	0.0	0.0	0.044585987261146494	4.459	0.044585987261146494
florida state university	70	0.35714285714285715	8.571	1.4285714285714286	37.143	1.7857142857142858
fluid dynamics	357	4.266106442577031	56.863	3.0644257703081235	66.106	7.330532212885154
folklore	300	1.2833333333333334	34.333	5.526666666666666	61.0	6.81
food and drink	4580	2.5486899563318777	29.367	2.7624454148471616	54.41	5.31113537117904
foodservice	478	0.29497907949790797	6.485	1.5920502092050208	41.213	1.887029288702929
football	8914	0.014471617680053847	0.684	0.6663675117792237	22.369	0.6808391294592775
football (soccer) in australia	239	0.0	0.0	0.28451882845188287	11.297	0.28451882845188287
football in africa	379	0.0	0.0	0.44854881266490765	15.831	0.44854881266490765
football in argentina	121	0.008264462809917356	0.826	0.24793388429752067	13.223	0.256198347107438
football in brazil	210	0.004761904761904762	0.476	0.6047619047619047	10.476	0.6095238095238096
football in england	3351	0.008057296329453895	0.477	1.1874067442554461	41.659	1.1954640405849
football in finland	1	0.0	0.0	0.0	0.0	0.0
football in france	483	0.002070393374741201	0.207	0.2463768115942029	11.594	0.2484472049689441
football in germany	581	0.0051635111876075735	0.516	0.19793459552495696	10.327	0.20309810671256454
football in india	111	0.0	0.0	0.13513513513513514	5.405	0.13513513513513514
football in iran	27	0.0	0.0	0.037037037037037035	3.704	0.037037037037037035
football in ireland	224	0.004464285714285714	0.446	0.8571428571428571	40.625	0.8616071428571429
football in italy	531	0.015065913370998116	0.188	0.4030131826741996	16.008	0.4180790960451977
football in norway	1	0.0	0.0	0.0	0.0	0.0
football in scotland	764	0.009162303664921465	0.785	0.93717277486911	35.995	0.9463350785340314
football in spain	585	0.005128205128205128	0.513	0.4256410256410256	16.068	0.4307692307692308
football in sweden	132	0.0	0.0	0.49242424242424243	15.909	0.49242424242424243
football in the netherlands	230	0.0	0.0	0.3	12.609	0.3
football in wales	351	0.002849002849002849	0.285	1.5356125356125356	56.125	1.5384615384615385
football season	1974	0.0	0.0	0.2826747720364742	10.233	0.2826747720364742
football variant	120	0.008333333333333333	0.833	0.3416666666666667	15.0	0.35
forestry	324	3.2623456790123457	42.901	2.191358024691358	50.926	5.453703703703703
former country	2403	0.8127340823970037	24.594	7.344569288389513	69.621	8.157303370786517
formula one	694	0.06772334293948126	0.865	0.7161383285302594	27.666	0.7838616714697406
fortifications	2724	0.1013215859030837	5.653	1.5374449339207048	43.282	1.6387665198237886
france	7955	0.30873664362036457	10.849	2.5323695788812066	48.045	2.8411062225015713
